2017-12-10 20:25:28.654,2911,14567,46,3337,4232,3059,3207,2101,2909,5425,5000,9242,9242,20393,5742,3545,13194,11528,3545,1610,4800,4556,0
2017-12-10 20:25:29.358,2870,14645,47,3339,4232,3062,3207,1783,3238,4343,5000,9325,9325,18470,4880,2471,11787,10150,2471,1324,4800,4681,0
2017-12-10 20:25:30.082,2642,14567,47,3341,4232,3065,3207,1363,3663,2868,5000,9471,9471,14737,3463,1857,9492,8194,1857,1192,4494,4767,0
2017-12-10 20:25:30.781,2199,14568,46,3341,4232,3067,3208,1293,3728,2548,5000,9544,9544,13540,2661,2034,8629,7614,2034,1369,3911,4539,0
2017-12-10 20:25:31.517,1979,14472,45,3343,4232,3066,3208,1233,3782,2353,5000,9585,9586,13074,2228,2170,7318,7319,2170,1424,3606,4521,0
2017-12-10 20:25:32.236,1983,14472,44,3346,4232,3066,3208,1314,3701,2604,5000,9606,9607,12899,2043,2352,6703,7220,2352,1472,3572,4543,0
2017-12-10 20:25:32.971,2000,14487,43,3348,4232,3068,3209,1433,3588,2946,5000,9544,9544,12958,2257,2818,7781,7361,2818,1591,3661,4617,0
2017-12-10 20:25:33.708,2099,14536,42,3351,4232,3071,3209,1503,3518,3280,5000,9492,9492,14533,3098,2872,9710,8324,2872,1585,4624,4683,0
2017-12-10 20:25:34.427,2161,14503,41,3352,4232,3075,3209,1600,3410,3590,5000,9471,9471,15611,3383,3122,10536,8894,3122,1643,4800,4727,0
2017-12-10 20:25:35.115,2228,14567,40,3354,4232,3076,3209,1686,3324,3943,5000,9450,9450,16748,3838,3185,11364,9545,3185,1638,4800,4746,0
2017-12-10 20:25:35.882,2294,14630,40,3355,4232,3076,3209,1707,3302,4022,5000,9430,9430,17468,4060,3184,11713,9850,3184,1631,4800,4751,0
2017-12-10 20:25:36.602,2307,14535,40,3356,4232,3074,3209,1718,3297,4046,5000,9429,9430,17652,4082,3255,11790,9952,3255,1646,4800,4754,0
2017-12-10 20:25:37.306,2329,14504,40,3359,4232,3073,3209,1740,3275,4122,5000,9429,9430,17828,4184,3246,11894,10172,3246,1637,4800,4759,0
2017-12-10 20:25:38.058,2333,14503,40,3361,4232,3071,3209,1751,3265,4154,5000,9418,9419,18002,4204,3249,12078,10159,3249,1637,4800,4759,0
2017-12-10 20:25:38.761,2340,14518,40,3363,4232,3070,3210,1751,3265,4155,5000,9418,9419,18003,4245,3241,11904,10199,3241,1635,4800,4760,0
2017-12-10 20:25:39.501,2339,14237,41,3364,4232,3068,3210,1751,3265,4170,5000,9408,9409,18091,4226,3248,12062,10255,3248,1633,4800,4761,0
2017-12-10 20:25:40.233,2349,14350,41,3366,4232,3067,3211,1740,3281,4136,5000,9408,9409,18177,4174,3196,11931,10274,3196,1622,4800,4762,0
2017-12-10 20:25:40.968,2343,14630,42,3368,4232,3066,3211,1675,3340,3907,5000,9430,9430,17652,3997,3053,11660,9915,3053,1596,4800,4749,0
2017-12-10 20:25:41.720,2287,14598,42,3369,4232,3063,3211,1600,3415,3622,5000,9449,9450,16836,3657,3005,11228,9507,3005,1600,4800,4733,0
2017-12-10 20:25:42.464,2234,14583,42,3371,4232,3062,3212,1589,3432,3606,4994,9460,9461,16486,3635,2910,10731,9263,2910,1578,4800,4728,0
2017-12-10 20:25:43.194,2201,14598,43,3372,4232,3061,3212,1503,3518,3287,4994,9470,9471,15757,3335,2675,10189,8886,2675,1526,4800,4678,0
2017-12-10 20:25:43.896,2142,14504,42,3374,4232,3060,3212,1357,3658,2815,5000,9512,9513,15086,3062,2109,9602,8459,2109,1376,4759,4582,0
